CustomerID,Age,Gender,City,Annual_Income,Spending_Score,Visit_Frequency,Online_Shopping,Purchase
3053,42,Female,Multan,109965,2,7,0,0
3054,54,Male,Multan,79054,49,4,1,1
3055,64,Male,Faisalabad,16299,22,25,1,1
3056,25,Male,Lahore,80875,96,20,1,0
3057,59,Male,Islamabad,129286,29,17,0,0
3058,33,Male,Lahore,113730,35,22,1,0
3059,25,Male,Karachi,71298,81,4,1,1
3060,18,Female,Multan,136035,76,26,1,0
3061,61,Female,Karachi,124825,24,19,1,0
3062,22,Female,Faisalabad,130637,94,28,1,0
3063,20,Male,Multan,87618,30,5,0,0
3064,18,Female,Islamabad,40532,84,16,1,1
3065,21,Female,Multan,123197,42,3,1,0
3066,57,Female,Lahore,145860,71,11,0,0
3067,52,Male,Lahore,75285,50,25,1,1
3068,49,Female,Multan,33866,71,28,0,1
3069,59,Male,Faisalabad,24495,60,22,0,0
3070,51,Female,Lahore,22837,30,15,1,1
3071,60,Male,Lahore,45346,12,19,1,1
3072,42,Male,Islamabad,123621,49,21,1,0
3073,27,Male,Multan,38412,95,24,1,0
3074,38,Female,Lahore,133833,82,14,1,0
3075,63,Female,Faisalabad,80206,46,16,1,0
3076,56,Male,Karachi,25934,43,24,1,0
3077,44,Female,Multan,45723,2,6,1,1
3078,44,Male,Islamabad,142968,97,5,1,1
3079,19,Male,Lahore,136988,75,21,0,0
3080,58,Female,Faisalabad,51523,98,17,1,0
3081,65,Female,Multan,116150,80,16,1,0
3082,30,Female,Faisalabad,135950,54,2,1,1
3083,26,Male,Faisalabad,56646,35,28,1,1
3084,69,Male,Islamabad,67776,52,11,0,0
3085,53,Female,Multan,34116,33,4,1,1
3086,39,Male,Lahore,127858,85,6,0,0
3087,59,Female,Islamabad,91620,84,27,0,1
3088,43,Male,Lahore,97604,72,7,1,0
3089,29,Female,Karachi,109452,51,17,1,0
3090,34,Female,Faisalabad,148991,26,8,1,0
3091,31,Male,Karachi,38550,97,28,0,1
3092,31,Female,Faisalabad,85227,62,1,1,1
3093,51,Female,Islamabad,38212,61,25,1,1
3094,37,Male,Lahore,55118,26,15,0,0
3095,28,Female,Lahore,43602,37,20,0,0
3096,33,Male,Islamabad,32540,30,12,0,0
3097,68,Female,Multan,86455,95,15,1,1
3098,48,Male,Karachi,37277,97,23,1,1
3099,23,Female,Karachi,134133,11,27,1,1
3100,36,Female,Lahore,24752,53,22,1,1
3101,54,Female,Lahore,140332,41,15,1,1
3102,21,Female,Lahore,33302,5,29,1,1
3103,64,Male,Islamabad,81236,66,9,1,0
3104,21,Male,Multan,79467,13,16,1,1
3105,37,Male,Karachi,117350,63,2,1,1
3106,27,Male,Faisalabad,18048,82,15,1,0
3107,41,Male,Islamabad,73906,90,15,0,1
3108,52,Male,Karachi,91637,25,27,0,0
3109,43,Male,Multan,44778,44,7,1,0
3110,54,Female,Islamabad,135918,14,27,0,1
3111,55,Female,Karachi,105036,69,21,1,0
3112,38,Female,Islamabad,26957,59,13,1,0
3113,57,Female,Karachi,87644,56,23,0,1
3114,56,Male,Karachi,128294,52,17,1,0
3115,38,Male,Multan,32829,66,11,1,0
3116,27,Male,Faisalabad,20837,68,27,0,1
3117,55,Female,Multan,114770,12,10,1,0
3118,63,Male,Karachi,41352,75,25,1,0
3119,21,Female,Islamabad,45215,68,1,0,0
3120,62,Male,Multan,56247,43,14,0,0
3121,37,Male,Faisalabad,144692,73,5,0,0
3122,34,Male,Karachi,81714,74,8,0,1
3123,24,Male,Multan,50319,91,1,0,0
3124,21,Female,Multan,134058,6,7,1,0
3125,46,Female,Multan,31025,15,2,0,1
3126,31,Male,Multan,24780,42,7,1,1
3127,20,Female,Islamabad,37706,31,7,0,0
3128,41,Male,Faisalabad,90503,86,9,1,0
3129,54,Male,Faisalabad,118166,53,22,1,1
3130,33,Male,Karachi,24179,6,4,1,1
3131,69,Male,Lahore,114423,33,23,1,1
3132,21,Female,Islamabad,138076,29,7,0,0
3133,41,Male,Karachi,90138,21,20,1,0
3134,51,Male,Karachi,101706,54,18,0,0
3135,47,Female,Multan,131905,56,13,0,1
3136,35,Male,Lahore,43830,94,11,1,1
3137,36,Female,Lahore,125076,21,9,1,0
3138,48,Male,Islamabad,45609,55,14,0,0
3139,36,Male,Lahore,32401,58,8,1,1
3140,66,Male,Karachi,118480,64,21,1,0
3141,63,Male,Lahore,133278,86,14,1,0
3142,36,Male,Lahore,72391,46,21,0,1
3143,39,Male,Faisalabad,141543,84,17,0,0
3144,41,Female,Karachi,143886,22,27,1,0
3145,62,Male,Lahore,109583,60,25,0,0
3146,29,Female,Lahore,21015,11,27,1,1
3147,47,Female,Multan,36506,47,14,1,0
3148,55,Male,Lahore,39067,31,26,1,1
3149,48,Female,Lahore,145819,77,27,1,0
3150,53,Male,Faisalabad,17056,18,24,1,1
3151,36,Female,Karachi,44328,22,5,1,0
3152,65,Male,Islamabad,92712,56,10,1,0
3153,62,Female,Karachi,67832,17,6,0,1
3154,53,Female,Multan,57771,38,28,1,0
3155,47,Male,Karachi,112421,25,10,1,1
3156,66,Female,Lahore,79538,32,11,1,0
3157,50,Male,Multan,55151,15,26,1,0
3158,35,Male,Karachi,147701,13,24,1,0
3159,69,Male,Multan,98463,58,6,1,1
3160,66,Male,Islamabad,111853,90,10,1,0
3161,45,Male,Karachi,104432,50,14,1,1
3162,64,Female,Lahore,43155,11,20,0,0
3163,28,Female,Multan,65588,13,3,0,0
3164,62,Female,Faisalabad,26251,97,7,1,0
3165,50,Male,Multan,117420,50,29,1,0
3166,34,Female,Faisalabad,24623,38,2,1,0
3167,23,Female,Lahore,69715,1,7,0,1
3168,21,Female,Islamabad,21123,39,17,0,0
3169,37,Female,Faisalabad,18061,27,13,0,0
3170,65,Female,Islamabad,121393,36,26,1,1
3171,64,Male,Multan,117035,32,21,0,0
3172,44,Male,Lahore,54095,41,9,0,0
3173,32,Female,Faisalabad,96897,15,13,1,0
3174,23,Male,Multan,96443,31,15,1,0
3175,64,Male,Karachi,133005,6,13,0,0
3176,31,Female,Multan,49814,89,17,1,0
3177,28,Female,Islamabad,100141,52,8,1,0
3178,56,Male,Lahore,44767,82,9,1,1
3179,26,Female,Lahore,61057,22,9,1,1
3180,43,Male,Multan,101755,31,8,1,1
3181,33,Male,Karachi,42946,73,16,0,0
3182,22,Female,Islamabad,18364,46,20,0,0
3183,69,Male,Multan,92015,67,7,1,0
3184,27,Male,Multan,148524,97,17,1,0
3185,67,Male,Lahore,102208,91,7,1,0
3186,20,Female,Islamabad,138208,43,6,0,0
3187,30,Female,Karachi,40345,1,5,1,0
3188,60,Female,Lahore,100895,44,17,0,1
3189,66,Female,Multan,144022,57,8,1,0
3190,47,Male,Lahore,66116,9,26,0,1
3191,62,Female,Lahore,112599,5,1,1,1
3192,23,Female,Faisalabad,41521,79,16,0,0
3193,34,Female,Lahore,69431,9,17,0,0
3194,62,Female,Lahore,25731,45,3,0,1
3195,68,Male,Islamabad,78094,92,13,1,1
3196,36,Male,Lahore,33423,77,8,0,0
3197,59,Male,Karachi,129612,24,16,1,0
3198,52,Female,Multan,18934,74,24,1,0
3199,63,Female,Islamabad,91945,42,7,1,0
3200,43,Male,Lahore,145443,22,21,0,1
3201,68,Female,Karachi,111946,60,15,1,0
3202,22,Female,Multan,111344,86,24,1,0
3203,46,Male,Islamabad,42358,37,2,1,0
3204,54,Male,Karachi,144774,39,24,1,1
3205,37,Female,Lahore,34763,84,28,1,1
3206,66,Female,Faisalabad,100997,74,27,1,1
3207,38,Female,Faisalabad,82975,74,2,1,1
3208,27,Male,Islamabad,102189,90,10,1,1
3209,22,Male,Karachi,102507,89,5,0,1
3210,53,Male,Multan,82525,53,27,0,0
3211,23,Male,Karachi,114248,28,29,0,0
3212,43,Female,Faisalabad,39604,77,4,0,1
3213,21,Male,Islamabad,131585,15,15,1,0
3214,56,Male,Lahore,144716,60,13,1,1
3215,56,Female,Karachi,25680,60,17,0,0
3216,67,Female,Faisalabad,128508,6,21,1,1
3217,52,Female,Multan,110619,52,23,0,0
3218,18,Male,Islamabad,70037,12,1,1,0
3219,41,Female,Lahore,114969,19,18,1,1
3220,53,Female,Karachi,126115,96,28,0,0
3221,23,Male,Multan,73914,75,15,1,1
3222,58,Male,Lahore,122255,97,14,0,0
3223,63,Female,Faisalabad,25349,2,9,1,1
3224,61,Male,Faisalabad,43525,55,12,1,1
3225,48,Female,Multan,20948,15,5,0,0
3226,37,Female,Faisalabad,29498,64,29,1,1
3227,41,Male,Islamabad,74790,69,23,0,0
3228,42,Female,Multan,41245,15,2,0,0
3229,53,Male,Faisalabad,146310,43,23,1,1
3230,38,Male,Karachi,61659,74,23,1,1
3231,47,Male,Faisalabad,140983,17,7,1,0
3232,41,Female,Islamabad,89874,98,21,1,0
3233,61,Male,Lahore,57517,24,9,1,1
3234,59,Male,Lahore,141618,74,18,0,0
3235,47,Female,Faisalabad,90885,30,4,1,1
3236,39,Female,Lahore,61350,67,2,1,1
3237,45,Female,Faisalabad,92179,51,24,1,0
3238,24,Female,Islamabad,60013,60,28,0,0
3239,52,Male,Lahore,54913,3,27,1,0
3240,45,Male,Karachi,60819,5,1,1,1
3241,31,Male,Faisalabad,97168,28,25,1,1
3242,27,Female,Lahore,107680,78,12,1,1
3243,33,Female,Islamabad,109792,11,13,0,0
3244,33,Male,Islamabad,148932,72,14,1,1
3245,48,Female,Karachi,64875,72,5,1,0
3246,59,Female,Islamabad,88947,76,27,1,1
3247,42,Male,Islamabad,24586,15,28,0,0
3248,30,Male,Lahore,66986,83,3,1,1
3249,23,Female,Faisalabad,104848,48,28,1,1
3250,61,Female,Multan,38055,46,27,0,0
3251,26,Female,Islamabad,43807,28,4,0,1
3252,62,Male,Islamabad,62177,7,17,1,0
3253,53,Male,Multan,83625,71,19,1,0
3254,60,Male,Islamabad,71317,94,11,0,0
3255,37,Male,Lahore,31433,82,8,0,1
3256,35,Male,Lahore,48282,88,12,0,1
3257,60,Female,Multan,91519,6,18,0,1
3258,38,Female,Islamabad,58578,58,18,1,1
3259,21,Female,Islamabad,145843,68,9,0,0
3260,67,Male,Faisalabad,123333,55,5,0,0
3261,50,Male,Islamabad,65317,67,21,1,0
3262,44,Male,Lahore,142878,49,17,0,1
3263,24,Female,Karachi,123745,51,13,1,1
3264,23,Male,Karachi,144230,59,6,1,0
3265,32,Male,Karachi,80950,6,24,1,1
3266,35,Female,Karachi,74612,90,22,1,1
3267,49,Male,Islamabad,79873,51,14,1,0
3268,28,Female,Islamabad,130792,38,15,0,0
3269,37,Male,Faisalabad,139814,11,23,1,1
3270,41,Male,Islamabad,30231,52,14,1,0
3271,32,Female,Karachi,102385,93,4,0,1
3272,65,Female,Multan,56163,20,18,1,0
3273,24,Female,Multan,136880,10,1,1,0
3274,38,Female,Lahore,102592,26,12,0,0
3275,59,Female,Lahore,121564,48,22,1,1
3276,43,Female,Islamabad,70535,91,9,1,0
3277,61,Male,Multan,125952,14,10,1,1
3278,31,Male,Karachi,39507,59,21,1,0
3279,54,Female,Karachi,139225,12,28,1,0
3280,38,Male,Karachi,125282,23,18,0,1
3281,35,Female,Islamabad,85559,85,17,0,0
3282,22,Male,Islamabad,15982,72,19,0,1
3283,20,Female,Faisalabad,144128,39,4,1,0
3284,40,Male,Karachi,91737,9,16,1,1
3285,43,Male,Karachi,97446,88,7,1,1
3286,54,Male,Islamabad,103567,95,9,1,1
3287,41,Male,Islamabad,38636,25,8,1,0
3288,66,Male,Faisalabad,97850,17,25,1,1
3289,36,Female,Faisalabad,98866,42,7,0,0
3290,68,Female,Lahore,77726,29,10,1,0
3291,42,Female,Multan,95901,60,8,1,0
3292,38,Male,Karachi,83896,67,24,1,0
3293,29,Female,Karachi,55880,85,17,0,1
3294,58,Male,Faisalabad,67077,57,12,1,1
3295,50,Male,Faisalabad,18625,72,14,1,0
3296,67,Male,Lahore,53237,14,12,0,1
3297,21,Female,Multan,16223,39,25,0,0
3298,59,Male,Lahore,80197,16,2,0,1
3299,24,Female,Multan,89693,18,12,1,1
3300,39,Female,Karachi,126555,95,27,0,1
3301,50,Male,Lahore,52760,75,14,1,0
3302,34,Male,Faisalabad,125174,20,7,1,1
3303,41,Female,Lahore,142192,46,29,1,0
3304,51,Female,Lahore,44024,45,26,1,1
3305,45,Female,Karachi,38202,4,26,0,0
3306,60,Female,Faisalabad,134414,84,13,1,1
3307,58,Female,Faisalabad,66524,95,21,0,0
3308,56,Female,Islamabad,113228,20,4,1,1
3309,39,Male,Islamabad,119755,11,1,0,1
3310,66,Female,Islamabad,30993,65,17,1,1
3311,34,Female,Karachi,29620,18,3,1,1
3312,51,Female,Lahore,138271,39,17,1,1
3313,23,Female,Faisalabad,35193,44,8,1,1
3314,63,Male,Faisalabad,66559,97,3,0,0
3315,23,Male,Lahore,36248,18,27,0,1
3316,51,Female,Faisalabad,78410,47,10,1,0
3317,18,Female,Lahore,19260,31,2,1,1
3318,27,Female,Karachi,52596,99,22,1,1
3319,38,Male,Karachi,24012,39,4,0,0
3320,22,Male,Karachi,40823,38,29,1,1
3321,19,Male,Lahore,88851,79,29,1,1
3322,39,Male,Lahore,62027,47,14,1,0
3323,65,Male,Multan,98794,70,11,1,0
3324,19,Male,Faisalabad,40099,8,14,1,0
3325,27,Female,Faisalabad,116427,86,13,0,1
3326,51,Male,Multan,51992,65,27,0,0
3327,33,Male,Multan,134942,13,29,1,1
3328,65,Female,Karachi,132886,55,4,1,0
3329,68,Male,Multan,24218,88,2,1,0
3330,56,Female,Lahore,36788,85,2,1,1
3331,39,Male,Islamabad,35501,43,11,1,0
3332,29,Female,Lahore,118733,4,22,1,1
3333,41,Female,Multan,30210,71,5,1,0
3334,64,Female,Faisalabad,143476,60,9,0,0
3335,57,Female,Lahore,89225,12,20,1,0
3336,55,Female,Faisalabad,78721,59,21,1,1
3337,27,Male,Lahore,46449,77,17,0,0
3338,52,Male,Faisalabad,104333,54,12,1,0
3339,68,Female,Lahore,35782,44,28,1,0
3340,66,Female,Faisalabad,35243,16,18,1,0
3341,49,Female,Islamabad,44379,6,3,0,1
3342,24,Male,Karachi,52780,14,5,0,1
3343,38,Female,Lahore,129944,58,28,0,0
3344,37,Female,Islamabad,34984,31,21,0,0
3345,43,Female,Karachi,15050,41,20,1,1
3346,21,Female,Lahore,55205,35,14,0,0
3347,63,Male,Islamabad,30162,10,16,1,0
3348,69,Female,Islamabad,64746,81,26,0,0
3349,39,Female,Islamabad,26628,30,19,0,0
3350,32,Male,Multan,53516,44,9,1,0
3351,57,Female,Faisalabad,102157,55,17,1,0
3352,38,Female,Karachi,147548,71,22,1,0
3353,32,Male,Faisalabad,134558,18,7,1,0
3354,39,Male,Faisalabad,55800,83,10,1,1
3355,69,Male,Faisalabad,50788,79,4,1,1
3356,45,Female,Islamabad,135754,86,10,1,1
3357,31,Female,Faisalabad,41240,39,3,0,1
3358,44,Male,Multan,79198,42,24,1,0
3359,58,Male,Lahore,73739,54,9,0,0
3360,57,Male,Islamabad,27089,30,13,1,1
3361,45,Female,Karachi,47600,20,1,0,0
3362,43,Female,Lahore,23167,96,15,1,0
3363,66,Male,Lahore,93352,42,15,1,0
3364,19,Female,Lahore,100965,89,11,0,0
3365,42,Male,Faisalabad,140540,87,28,1,1
3366,20,Female,Faisalabad,46415,5,10,0,1
3367,25,Female,Islamabad,86895,50,25,0,1
3368,61,Female,Faisalabad,94900,41,7,1,1
3369,50,Female,Faisalabad,109330,94,1,1,0
3370,59,Male,Faisalabad,73650,39,7,1,1
3371,69,Female,Islamabad,15615,57,5,1,0
3372,52,Female,Islamabad,92937,91,26,1,1
3373,23,Male,Multan,56936,57,29,1,0
3374,56,Female,Multan,122812,37,29,1,1
3375,69,Male,Multan,82875,7,23,0,1
3376,40,Male,Multan,96782,5,16,0,0
3377,42,Female,Lahore,76700,79,28,0,0
3378,67,Female,Lahore,23109,51,25,1,0
3379,60,Male,Multan,38758,8,8,0,0
3380,36,Male,Multan,123592,56,22,0,0
3381,22,Male,Karachi,28317,73,2,1,1
3382,68,Female,Lahore,40622,11,8,0,0
3383,28,Male,Karachi,21800,22,28,1,0
3384,29,Male,Karachi,50539,98,14,0,1
3385,27,Male,Faisalabad,148672,99,4,0,0
3386,25,Female,Islamabad,100163,77,24,0,0
3387,41,Male,Lahore,31689,11,15,1,1
3388,45,Female,Multan,96459,60,7,1,1
3389,58,Female,Multan,53469,96,20,0,0
3390,53,Male,Islamabad,147030,15,8,0,0
3391,54,Female,Lahore,75012,38,27,1,0
3392,38,Male,Multan,75021,1,11,1,0
3393,25,Female,Multan,39642,46,28,1,0
3394,26,Female,Faisalabad,94003,88,27,1,1
3395,64,Male,Karachi,138714,43,2,1,1
3396,32,Male,Multan,15205,22,9,1,0
3397,65,Male,Lahore,107945,3,6,1,1
3398,63,Female,Islamabad,27442,14,23,1,0
3399,57,Female,Faisalabad,106826,2,26,0,0
3400,35,Male,Lahore,53909,61,1,0,1
3401,59,Male,Faisalabad,34504,32,3,0,1
3402,37,Female,Karachi,110698,38,10,0,0
3403,23,Female,Multan,102087,97,5,0,0
3404,29,Female,Lahore,56716,46,12,0,1
3405,19,Male,Islamabad,49571,42,23,1,0
3406,24,Female,Karachi,108280,6,1,1,0
3407,33,Male,Karachi,60038,41,9,1,0
3408,20,Female,Faisalabad,87795,25,21,1,1
3409,62,Female,Karachi,60168,98,13,0,0
3410,20,Male,Lahore,82690,11,28,1,1
3411,44,Male,Faisalabad,129053,41,19,1,0
3412,67,Male,Karachi,26230,71,7,0,0
3413,60,Female,Islamabad,98301,57,26,0,1
3414,57,Female,Lahore,81758,46,16,0,0
3415,55,Female,Islamabad,42050,86,8,0,0
3416,50,Male,Islamabad,114805,48,26,0,0
3417,45,Female,Faisalabad,84110,63,26,0,0
3418,18,Male,Multan,117033,39,19,0,1
3419,25,Male,Faisalabad,91693,10,7,0,0
3420,54,Male,Lahore,137428,85,23,1,1
3421,49,Female,Lahore,34575,70,4,0,1
3422,65,Female,Faisalabad,55244,65,10,0,0
3423,60,Male,Multan,29962,98,25,1,0
3424,54,Female,Faisalabad,115695,59,1,1,0
3425,21,Male,Lahore,105388,78,17,0,0
3426,47,Male,Multan,92332,36,21,1,1
3427,23,Female,Lahore,142386,27,13,0,0
3428,63,Male,Multan,60037,73,19,0,1
3429,36,Male,Multan,127666,55,26,0,0
3430,49,Female,Faisalabad,142048,70,13,1,0
3431,26,Male,Faisalabad,98040,95,9,0,0
3432,29,Male,Faisalabad,126264,81,5,1,0
3433,28,Male,Multan,25715,53,23,0,1
3434,63,Male,Multan,76726,60,1,1,1
3435,33,Male,Lahore,147980,61,2,0,0
3436,18,Male,Islamabad,133208,36,11,1,1
3437,62,Male,Faisalabad,68648,85,28,1,1
3438,38,Female,Lahore,36134,27,4,1,1
3439,47,Female,Lahore,71143,41,9,0,1
3440,30,Male,Karachi,84123,28,5,1,1
3441,51,Male,Faisalabad,148485,16,5,1,0
3442,21,Female,Lahore,136657,35,25,0,0
3443,45,Female,Karachi,81686,36,8,1,0
3444,55,Female,Faisalabad,127841,56,2,1,1
3445,48,Female,Multan,47264,99,7,1,1
3446,44,Female,Karachi,124885,19,17,0,1
3447,22,Male,Multan,67330,57,26,1,1
3448,42,Female,Islamabad,129672,85,27,0,0
3449,20,Female,Islamabad,53345,33,11,1,1
3450,50,Female,Islamabad,54222,23,15,1,1
3451,21,Male,Islamabad,72755,63,25,1,1
3452,42,Male,Lahore,23933,70,3,0,1
3453,37,Male,Islamabad,83207,96,13,1,0
3454,51,Male,Lahore,119691,22,18,0,0
3455,43,Male,Lahore,120137,67,20,1,1
3456,22,Male,Faisalabad,113818,99,20,1,0
3457,52,Female,Lahore,113510,80,3,1,0
3458,45,Male,Lahore,114251,59,2,0,0
3459,46,Male,Islamabad,33212,25,5,0,0
3460,26,Female,Lahore,43174,17,20,0,1
3461,69,Male,Multan,119649,39,5,1,1
3462,55,Female,Islamabad,66319,77,13,0,1
3463,67,Female,Karachi,102846,92,28,1,0
3464,23,Male,Islamabad,69808,75,28,1,1
3465,36,Female,Lahore,57616,74,8,0,1
3466,61,Female,Multan,89329,39,27,0,1
3467,28,Female,Islamabad,142957,24,16,0,1
3468,19,Female,Multan,71152,38,18,0,1
3469,64,Male,Karachi,57351,88,25,1,0
3470,61,Female,Karachi,137377,97,26,1,0
3471,61,Male,Faisalabad,75616,81,16,1,1
3472,26,Female,Faisalabad,38010,57,1,0,1
3473,38,Female,Islamabad,136822,44,8,1,1
3474,41,Female,Faisalabad,34050,36,28,0,0
3475,51,Male,Multan,36125,99,21,0,1
3476,39,Male,Faisalabad,107661,70,2,1,0
3477,20,Male,Multan,103116,80,24,1,0
3478,29,Female,Faisalabad,134233,45,5,0,0
3479,45,Female,Faisalabad,105155,92,26,1,1
3480,47,Female,Faisalabad,144843,96,15,1,0
3481,43,Female,Lahore,28869,26,14,1,1
3482,65,Male,Lahore,77167,11,26,0,0
3483,38,Female,Faisalabad,78576,52,29,1,1
3484,45,Male,Multan,36677,25,3,1,1
3485,43,Female,Islamabad,140662,31,7,1,1
3486,50,Male,Karachi,91794,85,4,1,0
3487,38,Male,Lahore,90675,45,11,1,0
3488,52,Female,Faisalabad,57325,67,27,1,1
3489,69,Female,Karachi,55503,76,26,0,0
3490,51,Male,Lahore,34514,40,12,1,0
3491,58,Female,Islamabad,71196,46,15,0,0
3492,68,Female,Multan,109633,54,6,0,1
3493,64,Male,Faisalabad,98324,41,26,1,0
3494,35,Male,Islamabad,100550,89,24,0,0
3495,28,Male,Lahore,95331,81,1,1,1
3496,40,Male,Faisalabad,38653,38,18,1,0
3497,65,Female,Karachi,112294,36,14,1,0
3498,39,Male,Multan,58755,83,29,1,0
3499,34,Male,Lahore,119296,44,24,0,1
3500,22,Male,Multan,113354,57,7,1,0
3501,61,Female,Faisalabad,86988,66,10,1,1
3502,28,Male,Islamabad,52921,81,9,0,1
3503,47,Female,Multan,61668,30,2,0,0
3504,32,Male,Karachi,70175,10,8,0,1
3505,44,Male,Lahore,68452,99,22,1,0
3506,52,Female,Karachi,61149,61,1,1,0
3507,50,Male,Multan,30839,63,20,0,1
3508,37,Male,Islamabad,17155,36,2,1,1
3509,33,Female,Islamabad,69512,54,7,0,0
3510,51,Male,Karachi,101150,97,25,1,0
3511,19,Male,Faisalabad,141041,65,16,1,0
3512,52,Male,Faisalabad,41190,82,22,0,0
3513,57,Male,Islamabad,25928,4,4,1,1
3514,45,Female,Karachi,63425,55,21,1,1
3515,64,Male,Karachi,89134,54,27,1,0
3516,56,Female,Karachi,124875,91,17,0,0
3517,23,Male,Multan,139264,89,29,0,0
3518,26,Female,Faisalabad,125191,64,4,0,0
3519,37,Male,Faisalabad,118716,92,29,1,0
3520,18,Female,Multan,71321,22,26,1,0
3521,25,Male,Lahore,128782,25,3,0,0
3522,40,Female,Multan,124398,81,9,1,0
3523,20,Female,Karachi,73973,59,22,0,1
3524,21,Male,Multan,67414,57,15,0,0
3525,42,Female,Karachi,44692,54,20,1,1
3526,64,Male,Islamabad,120958,44,3,0,1
3527,55,Male,Karachi,63750,52,12,0,1
3528,32,Male,Faisalabad,83456,76,15,0,1
3529,38,Male,Multan,39085,16,29,1,1
3530,52,Male,Karachi,37925,16,20,1,1
3531,63,Female,Lahore,20615,81,8,1,0
3532,69,Male,Islamabad,52083,55,12,1,1
3533,31,Male,Lahore,125764,61,21,1,1
3534,53,Male,Lahore,24605,95,13,0,0
3535,29,Male,Lahore,126093,79,15,1,1
3536,34,Male,Islamabad,59608,77,11,1,0
3537,56,Male,Islamabad,143788,40,17,1,0
3538,26,Female,Islamabad,34192,91,21,1,0
3539,52,Female,Islamabad,149403,21,24,1,1
3540,30,Male,Lahore,66330,66,27,0,1
3541,32,Female,Faisalabad,64949,8,12,1,1
3542,35,Male,Faisalabad,83382,71,20,0,1
3543,68,Male,Islamabad,114233,10,18,1,0
3544,50,Male,Multan,67243,57,29,0,1
3545,23,Male,Karachi,115566,4,16,0,0
3546,44,Male,Multan,73618,43,3,1,1
3547,40,Female,Multan,133168,99,27,0,0
3548,44,Female,Multan,67494,63,9,1,0
3549,51,Female,Faisalabad,38958,43,7,1,1
3550,63,Female,Karachi,122960,67,19,1,1
3551,55,Male,Multan,117478,82,5,0,0
3552,31,Female,Islamabad,20833,51,19,0,1
3553,53,Male,Faisalabad,114341,56,10,0,0
3554,25,Female,Islamabad,109240,43,20,1,0
3555,52,Female,Islamabad,122955,24,12,1,1
3556,36,Female,Multan,19073,96,8,1,0
3557,47,Female,Islamabad,32667,34,3,1,1
3558,31,Male,Karachi,21732,59,19,1,0
3559,37,Female,Islamabad,70097,2,27,1,0
3560,66,Female,Multan,18487,2,11,0,0
3561,42,Male,Islamabad,72702,10,8,0,0
3562,57,Male,Faisalabad,109961,23,26,0,0
3563,41,Female,Faisalabad,100107,15,13,0,1
3564,31,Male,Faisalabad,122721,76,26,1,1
3565,43,Male,Lahore,86031,17,23,1,1
3566,55,Male,Faisalabad,99217,82,23,1,1
3567,40,Female,Faisalabad,29781,14,10,1,0
3568,39,Male,Lahore,54865,81,18,1,0
3569,65,Female,Faisalabad,23469,79,12,1,0
3570,36,Female,Multan,60167,76,7,0,0
3571,63,Female,Faisalabad,34928,16,26,0,1
3572,68,Female,Faisalabad,54599,32,11,0,0
3573,20,Male,Lahore,81504,23,10,0,0
3574,59,Female,Multan,85687,34,3,1,0
3575,36,Male,Islamabad,124122,98,7,1,0
3576,26,Female,Karachi,101284,16,29,0,0
3577,45,Male,Multan,100227,34,4,1,1
3578,37,Female,Islamabad,112556,71,29,1,0
3579,62,Male,Multan,58560,33,8,0,1
3580,24,Female,Islamabad,42256,68,8,0,0
3581,31,Female,Islamabad,21125,43,6,1,1
3582,26,Male,Multan,19370,64,13,1,1
3583,36,Female,Lahore,19838,71,12,0,1
3584,64,Female,Multan,129479,18,3,0,0
3585,69,Female,Multan,72429,68,6,0,0
3586,31,Male,Islamabad,149206,61,22,0,1
3587,55,Female,Karachi,58199,75,19,1,0
3588,53,Female,Islamabad,92092,20,11,0,0
3589,57,Male,Faisalabad,139925,11,4,0,0
3590,34,Male,Multan,35113,79,15,0,1
3591,47,Male,Multan,111102,46,2,1,0
3592,26,Male,Lahore,17669,64,15,0,1
3593,50,Male,Islamabad,92818,81,17,0,1
3594,69,Female,Lahore,94737,98,2,1,0
3595,42,Female,Multan,39406,76,7,1,0
3596,31,Female,Islamabad,27873,28,26,0,0
3597,28,Male,Islamabad,140812,48,16,0,0
3598,52,Female,Faisalabad,97048,35,5,1,0
3599,58,Male,Faisalabad,38461,8,16,1,0
3600,31,Male,Karachi,28448,91,25,0,1
3601,47,Female,Faisalabad,30198,22,19,0,1
3602,58,Male,Islamabad,88158,24,2,0,0
3603,21,Male,Faisalabad,80470,66,15,1,1
3604,21,Female,Karachi,35739,95,4,1,1
3605,45,Male,Multan,99054,86,2,1,0
3606,25,Male,Faisalabad,73186,64,27,1,0
3607,19,Female,Islamabad,41547,65,23,1,1
3608,58,Male,Multan,109472,14,10,1,1
3609,63,Male,Islamabad,100823,25,22,1,1
3610,39,Female,Multan,121887,3,24,1,0
3611,58,Female,Islamabad,25686,5,29,0,1
3612,33,Female,Faisalabad,49062,65,5,1,1
3613,46,Female,Faisalabad,63216,54,18,1,0
3614,66,Male,Karachi,46653,19,29,1,1
3615,65,Male,Multan,36673,97,4,0,0
3616,47,Female,Karachi,34629,54,1,1,0
3617,29,Male,Lahore,135756,94,18,1,0
3618,52,Male,Faisalabad,126641,76,20,1,1
3619,28,Female,Multan,40063,10,6,0,1
3620,63,Female,Karachi,34322,98,20,1,1
3621,67,Male,Karachi,27693,16,20,0,1
3622,38,Female,Lahore,117379,46,14,1,0
3623,38,Female,Karachi,27651,29,27,1,1
